学段,学科,版本,册次,单元,文章
高中,九年级,化学,沪科技版,高考复习,第三单元 常见的无机物复习单元,第五课 铝的单质及化合物
高中,九年级,化学,沪科技版,高考复习,第三单元 常见的无机物复习单元,第六课 话说“水的消毒与净化”
高中,九年级,化学,沪科技版,高考复习,第四单元 常见的有机物复习单元,第一课 有机物的特点与有机物的相关化学用语
高中,九年级,化学,沪科技版,高考复习,第四单元 常见的有机物复习单元,第二课 有机反应的特点、官能团与有机反应类型
高中,九年级,化学,沪科技版,高考复习,第四单元 常见的有机物复习单元,第三课 烃的结构与性质
高中,九年级,化学,沪科技版,高考复习,第四单元 常见的有机物复习单元,第四课 烃的衍生物的结构与性质
高中,九年级,化学,沪科技版,高考复习,第四单元 常见的有机物复习单元,第五课 有机物之间的相互转化与有机推断
高中,九年级,化学,沪科技版,高考复习,第四单元 常见的有机物复习单元,第六课 有机合成初步
高中,九年级,化学,沪科技版,高考复习,第五单元 化学实验复习单元,第一课 气体的制备和净化
高中,九年级,化学,沪科技版,高考复习,第五单元 化学实验复习单元,第二课 有机物的制备和提纯──乙酸丁酯的制备
高中,九年级,化学,沪科技版,高考复习,第五单元 化学实验复习单元,第三课 物质的分离与提纯
高中,九年级,化学,沪科技版,高考复习,第五单元 化学实验复习单元,第四课 物质的检验
高中,九年级,化学,沪科技版,高考复习,第五单元 化学实验复习单元,第五课 定量实验
高中,九年级,化学,沪科技版,高考复习,第五单元 化学实验复习单元,第六课 小苏打中NaHCO3的含量测定
高中,九年级,化学,沪科技版,高考复习,第六单元 化学、技术与社会复习单元,第一课 化肥——氨及铵盐
高中,九年级,化学,沪科技版,高考复习,第六单元 化学、技术与社会复习单元,第二课 有机化工及金属材料
高中,九年级,化学,沪科技版,高考复习,第六单元 化学、技术与社会复习单元,第三课 无机化工──硫酸工业、合成氨工业、纯碱工业
高中,九年级,化学,沪科技版,高考复习,第六单元 化学、技术与社会复习单元,第四课 无机化工──溴和碘的提取
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第一单元 学会聆听,学会聆听1
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第一单元 学会聆听,学会聆听2
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第二单元 腔调情韵-多彩的民歌,汉族民歌1
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第二单元 腔调情韵-多彩的民歌,汉族民歌2
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第二单元 腔调情韵-多彩的民歌,独特的民族风
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第三单元 鼓舞弦动-丰富的民间器乐,鼓乐铿锵之《锦鸡出山》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第三单元 鼓舞弦动-丰富的民间器乐,丝竹相和之《中花六板》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第三单元 鼓舞弦动-丰富的民间器乐,丝竹相和之《娱乐升平》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第四单元 国之瑰宝-京剧,京剧传统戏1
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第四单元 国之瑰宝-京剧,京剧传统戏2
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第四单元 国之瑰宝-京剧,京剧现代戏
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第五单元 诗乐相彰—歌曲艺术,独唱曲
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第五单元 诗乐相彰—歌曲艺术,合唱曲
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第六单元 音画交响—影视音乐,外国影视音乐撷英
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第六单元 音画交响—影视音乐,中国影视音乐撷英
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第七单元 舞动心弦—舞蹈音乐,中国民族民间舞蹈音乐之《阿细跳月》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第八单元 异域风情—世界民族音乐,异域风情-世界民族音乐
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第九单元 文人情致,古琴音乐
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第九单元 文人情致,琴歌
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十单元 新音乐初放,学堂乐歌
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十单元 新音乐初放,人民音乐家-冼星海
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十二单元 复调音乐的巡礼,复调音乐的巡礼1
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十二单元 复调音乐的巡礼,复调音乐的巡礼2
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十三单元 古典音乐的殿堂,莫扎特和他的《费加罗的婚礼》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十三单元 古典音乐的殿堂,贝多芬和他的《第九交响曲》I
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十三单元 古典音乐的殿堂,贝多芬和他的《第九交响曲》II
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十四单元 自由幻想的浪漫乐派,舒伯特和他的艺术歌曲
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十四单元 自由幻想的浪漫乐派,钢琴诗人-肖邦
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十四单元 自由幻想的浪漫乐派,威尔第和他的《凯旋进行曲》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十五单元 家国情怀的民族乐派,《捷克的原野和森林》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十五单元 家国情怀的民族乐派,《卡玛林斯卡娅幻想曲》
高中,九年级,音乐,人音版,必修1 音乐鉴赏,第十六单元 色彩斑斓的印象派,德彪西和他的《大海》
高中,九年级,音乐,人音版,必修2 歌唱,第一单元 美丽人声,我爱你，中国
高中,九年级,音乐,人音版,必修2 歌唱,第二单元 理想之光,清晰的记忆
高中,九年级,音乐,人音版,必修2 歌唱,第二单元 理想之光,歌唱实践-《不忘初心》
高中,九年级,音乐,人音版,必修2 歌唱,第三单元  放歌祖国,佳作赏析-《啊，中国的土地》
高中,九年级,音乐,人音版,必修2 歌唱,第三单元  放歌祖国,歌唱实践-《我和我的祖国》
高中,九年级,音乐,人音版,必修2 歌唱,第四单元  声之交响,声之交响1
高中,九年级,音乐,人音版,必修2 歌唱,第四单元  声之交响,声之交响2
高中,九年级,音乐,人音版,必修2 歌唱,第五单元 天长地久,佳作鉴赏
高中,九年级,音乐,人音版,必修2 歌唱,第五单元 天长地久,歌唱实践-《伦敦德里小调》
高中,九年级,音乐,人音版,必修2 歌唱,第六单元 芳菲田野,佳作鉴赏
高中,九年级,音乐,人音版,必修2 歌唱,第六单元 芳菲田野,歌唱实践-《雪后》
高中,九年级,音乐,人音版,必修2 歌唱,第七单元 感受经典,歌唱实践-《春游》
高中,九年级,音乐,人音版,必修2 歌唱,第八单元 时代新韵,佳作鉴赏
高中,九年级,音乐,人音版,必修2 歌唱,第八单元 时代新韵,歌唱实践-《回忆》
高中,九年级,音乐,人音版,必修2 歌唱,第九单元 浓郁乡情,歌唱实践-《半个月亮爬上来》
高中,九年级,音乐,人音版,必修2 歌唱,第十单元 曲风戏韵,佳作鉴赏与实践
高中,九年级,音乐,人音版,必修4 音乐编创,第一单元 走近音乐编创,走近音乐编创
高中,九年级,音乐,人音版,必修4 音乐编创,第二单元 旋律写作,旋律写作1
高中,九年级,音乐,人音版,必修4 音乐编创,第二单元 旋律写作,旋律写作2
高中,九年级,音乐,人音版,必修4 音乐编创,第三单元 音乐主题,音乐主题的常见类型
高中,九年级,音乐,人音版,必修4 音乐编创,第三单元 音乐主题,音乐主题的发展手法
高中,九年级,音乐,人音版,必修4 音乐编创,第四单元 歌曲结构,歌曲结构1
高中,九年级,音乐,人音版,必修4 音乐编创,第四单元 歌曲结构,歌曲结构2
高中,九年级,音乐,人音版,必修4 音乐编创,第五单元 歌词,编创歌词的常识
高中,九年级,音乐,人音版,必修4 音乐编创,第六单元 计算机音乐基础,计算机音乐基本概念与乐谱的输入输出
高中,九年级,音乐,人音版,必修4 音乐编创,第六单元 计算机音乐基础,计算机辅助作曲系统
高中,九年级,音乐,人音版,必修4 音乐编创,第七单元 伴奏编配基础,音乐织体与和声基础
高中,九年级,音乐,人音版,必修4 音乐编创,第七单元 伴奏编配基础,钢琴伴奏编配
高中,九年级,音乐,人音版,必修4 音乐编创,第八单元 辅助作曲技巧,智能编曲1
高中,九年级,音乐,人音版,必修4 音乐编创,第八单元 辅助作曲技巧,智能编曲2
高中,九年级,音乐,人音版,必修4 音乐编创,第九单元 名家名作,佳作鉴赏《在那遥远的地方》《花儿为什么这样红》
高中,九年级,音乐,人音版,必修4 音乐编创,第九单元 名家名作,佳作鉴赏《紫藤花》《野玫瑰》
高中,九年级,信息技术,人教中图版,必修1 数据与计算,第一单元 认识数据与大数据,感知数据
高中,九年级,信息技术,人教中图版,必修1 数据与计算,第一单元 认识数据与大数据,数据、信息与知识
高中,九年级,信息技术,人教中图版,必修1 数据与计算,第一单元 认识数据与大数据,数字化与数制转换
高中,九年级,信息技术,人教中图版,必修1 数据与计算,第一单元 认识数据与大数据,数据编码--字符编码
高中,九年级,信息技术,人教中图版,必修1 数据与计算,第一单元 认识数据与大数据,数据编码--图像编码
